,username,tweet,link
123,mimikyuiscutee,Me mandou pra casa com um atestado e um diagnóstico de depressão 👍🏻,https://twitter.com/mimikyuiscutee/status/1117857866277195776
124,wanessarangeel,meu deus mano KKKK que viagem  achei que só psicólogo pudesse dar diagnóstico de depressão,https://twitter.com/wanessarangeel/status/1117443761162866689
125,lipinheiroo,"caralho mano dps q eu tive diagnóstico de depressão fiquei mto mais empática com quem apresenta os sintomas, na moral só quem passa sabe o quanto é foda",https://twitter.com/lipinheiroo/status/1117179391262568448
126,dramagoddesss,muito complicado porque eu gosto de ficar calada no meu canto mas se ela me vê assim já faz um rebuliço é “meu deus você tá bem???? tá triste???? aconteceu alguma coisa????” e ela já me dá meu diagnóstico de depressão,https://twitter.com/dramagoddesss/status/1116502429401604096
127,lemerdiques,fui reclamar do festival pra minha mãe e a mulher quase me deu um diagnóstico de depressão,https://twitter.com/lemerdiques/status/1115426448200949760
128,lucas23935682,"""Quem tem depressão não avisa""  Avisa simmm, avisa em forma de meme, em forma de música, em forma de texto, avisa de várias formas!  Mas o diagnóstico de depressão, só surge quando vocês vêem o corpo e os remédios do lado, fora jsso é mimimi",https://twitter.com/Lucas23935682/status/1115003400553467904
129,irvanmaccarthey,"uma coisa bem curiosa é quando eu conto para as pessoas que meu primeiro diagnóstico de depressão foi aos nove fucking anos e elas ficam tipo: ""caralho como que vc aguenta isso todos esses anos?""   nem eu sei viu amigo",https://twitter.com/irvanmaccarthey/status/1114322240986853376
133,maddiesmt,Galerinha de SP! Alguém sabe algum hospital na capital q faça diagnóstico de depressão pós parto sem ser o HC?! Que tenha atendimento psiquiátrico junto com o obstétrico? É pro meu doc! Rt da friendship!,https://twitter.com/maddiesmt/status/1114275763765829632
134,shoto_ilya,"Eu tenho diagnóstico de depressão e ansiedade  Fiz cirurgia de artrodese no pé por uma má formação óssea e não consigo andar até a esquina sem sentir dor, e não é qualquer dor, é dor óssea",https://twitter.com/shoto_ilya/status/1114252584070545415
135,millovsky99,"ouvi isso por muuuuito tempo e agora, que posso me cuidar ""sozinha"", descubro meu diagnóstico de depressão e ansiedade fodidos kkkkk valeu de novo, família tradicional BR",https://twitter.com/millovsky99/status/1114059570341715970
136,nairafranca_,"No momento chorando de felicidade pois é a primeira vez em um ano do diagnóstico de depressão que eu to me sentindo realmente bem e feliz, se você já me ajudou de alguma forma, saiba que eu sou extremamente grata pela sua ajuda e pela sua vida, obrigada de coração mesmo ♥️",https://twitter.com/nairafranca_/status/1113982035343941638
137,batmansoqmuie,medo de ir no psicólogo tratar da ansiedade e voltar com diagnóstico de depressão,https://twitter.com/batmansoqmuie/status/1113973205671325698
138,mayarabenson,"desde q eu tenho 16anos e finalmente enxerguei a diferença de tratamento q minha mãe tem por mim, e do meu e diagnóstico de depressão (que ela teve a cara de pau de dizer que era eu fazendo drama e rasgou o papel na minha cara), eu parei de contar tudo oq acontece cmg para ela",https://twitter.com/mayarabenson/status/1113938661245181952
139,bergtherunner,"Quando eu tive o diagnóstico de depressão, por muito tempo ela se recusou a aceitar e me apoiar. Hoje, mesmo só com suspeita de Asperger ela me apoia e me aceita como eu sou, sendo eu ou não, não importa.  O valor disso pra mim é imensurável.",https://twitter.com/bergtherunner/status/1113914879495294978
140,exemplo__17,"Outro médico, outro diagnóstico de depressao   Mais umonte de remédio pra tomar",https://twitter.com/exemplo__17/status/1113810374539796481
142,carolabiosa,Exemplo de irresponsabilidade: passar diagnóstico de depressao errado em redes sociais.  https://twitter.com/carolabiosa/status/1113556500994244608 …,https://twitter.com/carolabiosa/status/1113557475091976193
143,aktgomes,"Pra vocês que tem amigos que tem o diagnóstico de depressão, transtorno de ansiedade generalizada ou alguma dessas doenças, estejam PERTO dessas pessoas mesmo que elas se afastem. É involuntário se afastar de tudo e de todos quando tu sofre com esse tipo de coisa, e muitas vezes+",https://twitter.com/AktGomes/status/1113493361669832704
144,hojenunca,"sim, sem dúvida. o diagnóstico de depressão e ansiedade é meio isso, você conta pro médico o que sente, ele te pergunta os sintomas, e te diagnostica. o fato é que, o que se está esquecendo, aparentemente, é que o diagnóstico por si não é tão importante quanto o tratamento.",https://twitter.com/hojenunca/status/1113478267611357185
145,belamenezes,"Entendo.. na vdd, eu tenho diagnóstico de depressão desde 2002 e trato desde então. Sei como é complicado mesmo.😞Mas estou em uma época controlada. Já tive ataque de pânico 2x, mas foi diferente do q tive ontem. Ontem realmente pareceu um mal estar. Mas vou ficar atenta 🙏🏻",https://twitter.com/BelaMenezes/status/1113456788865785856
146,aquabella__,"Não tenho diagnóstico de depressão nem ansiedade... Mas sinto que preciso de ajuda, só q sou mt burra pq não peço ajuda, sinto vergonha, e não quero que ninguém saiba",https://twitter.com/aquabella__/status/1113235376381071365
147,lagabrielalima,"E sim, enquanto eu tiver o diagnóstico de depressão, eu vou falar disso nas redes.  A mídia não fala, escola não fala. Ninguém fala sobre depressão.  A gente perde amigo, pai, mãe, vizinho por um velho tabu.",https://twitter.com/lagabrielalima/status/1113194199917187072
148,elilhahein,"Toda vez eu acho que vou ter que passar no psiquiatra tomar remédio controlado, vou receber um diagnóstico de depressão profunda e ansiedade....olho no calendário: TPM!",https://twitter.com/elilhahein/status/1112895109610328064
149,kezialimmaa,"é impressionante como a galera não respeita a psicologia, a pessoa faz teste na internet e já se dá o diagnóstico de depressão sem nem sequer pensar em procurar um profissional, se fosse alguma coisa mais física, jamais diria que está com uma doença grave sem falar com um médico",https://twitter.com/kezialimmaa/status/1112417296998428673
150,strawberry_tea,"Durante a minha época com o diagnóstico de depressão, meus amigos batiam na minha casa pra me fazer viver, me enfiar no banho, me perguntar se eu tinha comido.",https://twitter.com/strawberry_tea/status/1111944683918446592
151,thaynarachagas5,"Receber um diagnóstico de depressão não é o que eu esperava. Mais eu ainda posso ser mais forte que isso. Tem dias que eu tô mal que não tenho nem forças pra sair da cama, tem dias que finjo está bem pra não ter que explicar nada a ninguém. Mais isso eu vou mudar é necessário.",https://twitter.com/ThaynaraChagas5/status/1111633995182325763
152,jgatletasdeouro,"A caminhada promove benefícios não somente para seu corpo, mas também para a sua mente também, dando-lhe a sensação de bem estar e tranquilidade. Para quem possui o diagnostico de depressão, a caminhada pode promover uma sensação de melhora. #TercaDetremuraSDV #jgatletasdeouro pic.twitter.com/cauKWCC88G",https://twitter.com/JGatletasdeOuro/status/1110682954349592577
153,cave22ofc,"Eu acho extremamente difícil reconhecer o sentimento do qual estou sentindo no momento (em todos) e trabalhar em cima dele, não consigo ter controle emocional nenhum, isso é foda! Diagnóstico de depressão, dependência emocional e problemas cardíacos relacionados a ansiedade... :)",https://twitter.com/CAVE22OFC/status/1110189283812483072
154,amandagarciiaab,"Vim falar o quanto meu namorado é especial: então a algumas semanas atrás, veio o diagnóstico de depressão, e pra tudo ficou mais difícil, me comunicar com outras pessoas, sair de casa, estudar, estava tudo muito difícil pra mim",https://twitter.com/AmandaGarciiaab/status/1109888380257603584
156,stylwsgranger,5 curiosidades desnecessárias sobre mim:  1. eu já tive um canal no youtube há muitos anos atrás  2. eu tenho diagnóstico de depressão porém hoje em dia ela é estabilizada e tá top na terapia  3. sou vegetariana  4. queria trabalhar com fotografia e desenho  5. nunca tive um dog  https://twitter.com/stardcwars/status/1109114652708007938 …,https://twitter.com/stylwsgranger/status/1109150638410268673
157,mauricioguim,Daqui a pouco tenho que começar meu trabalhinho de inteligencia artificial para diagnóstico de depressão através das redes sociais,https://twitter.com/mauricioguim/status/1108789019171868675
158,adiosmirna,"2013 comecei a me cortar, tive o primeiro diagnostico de depressão e 2015 fiquei 8 meses deitada em uma cama  https://twitter.com/vampmilgrau/status/1108732655137447936 …",https://twitter.com/adiosmirna/status/1108732955550203905
159,cinesuffragette,"Sim! Fui diagnosticada com Asperger só aos 24 anos, sendo que desconfiava desde os 17. Nesse meio tempo, recebi diagnóstico de depressão e fobia social, mesmo sabendo que não era bem isso. Um diagnóstico mais cedo mudaria TANTA coisa!",https://twitter.com/CineSuffragette/status/1108513468875972608
160,toxic97_,dps q eu recebi o diagnóstico de depressão e fui encaminhada pra um psicólogo eu nunca cheguei a ir mesmo,https://twitter.com/toxic97_/status/1108475211442204673
161,joleaduarte,"Ontem eu tive uma crise na escola. Na frente de todos. Em setembro de 2017 eu recebi o diagnóstico de depressão atípica. As vezes cansa ser forte, fingir ser feliz, lutar para continuar de pé, cansa viver.",https://twitter.com/JoleaDuarte/status/1108338440859463680
162,natastarki,200 pq nunca tive um diagnóstico de depressão,https://twitter.com/natastarki/status/1107765675630739459
163,forgetsuperman,Se eu fosse uma pessoa com diagnóstico de depressão com certeza esta semana tinha tido recaída e tentado suicídio umas 3x.,https://twitter.com/ForgetSuperman/status/1107311060846084096
164,juusipoli,Vc teve mesmo o diagnóstico de depressão de algum médico?,https://twitter.com/juusipoli/status/1107127487534903297
166,rarissonsamp,"Suponho que da mesma forma como um profissional profere diagnóstico de depressão. Uma fase prévia de acompanhamento poderia sanar as dúvidas, bem como trabalhar isso no paciente a fim de lhe indicar alternativas diferentes",https://twitter.com/rarissonsamp/status/1106976546047344641
167,flytoriaway,estamos em 2019 já deveriam ter patenteado esse negócio de exame de sangue pra diagnóstico de depressão,https://twitter.com/flytoriaway/status/1106366829159698432
169,_glrpwr,"obrigada! procurei o caps, mas a coordenação me disse que não atendem ninguém com diagnóstico de depressão. e procurei também a clínica-escola onde fazia tratamento, porém não tem previsão de quando voltam oferecer o atendimento.",https://twitter.com/_glrpwr/status/1105612472298418178
170,themelograziele,"Pessoal perde a noção e expõe tudo na internet. Expor a vidas dos outros assim, zoando, criticando. Isso causa distúrbios mentais, depressão e etc. Ta aí o motivo do grande aumento em diagnóstico de depressão. Vocês são uns merdas",https://twitter.com/themelograziele/status/1105507394401062912
171,dorafobia,é extremamente difícil ter o diagnóstico de depressão sendo psicóloga porque eu mastigo os dois lados da moeda como paciente e como terapeuta.,https://twitter.com/dorafobia/status/1104281118721888256
172,suicidecheryl,"Seria minha Mãe se ela não fosse machista, abusiva e manipuladora. Me fez parar na terapia com diagnóstico de depressão.  #ElaMeInspira",https://twitter.com/suicidecheryl/status/1104149218149756928
173,iogurtetoptherm,"Exatamente, inclusive o adolescente que tira o diagnóstico de depressão da cabeça dele porque nem ir no psicólogo foi",https://twitter.com/iogurtetoptherm/status/1103307565394522112
174,leianesonfire,"eu ia falar isso agora mas eu vejo como uma relação entre doenças psicológicas e a população LGBTQ+ em geral (eu tenho o diagnóstico de depressão, mas a terapeuta desconfia que eu tenho transtorno bipolar)",https://twitter.com/leianesonfire/status/1101127006836715522
175,joanamassi,Adoro esses auto diagnóstico de depressão viu rsrsrs,https://twitter.com/joanamassi/status/1101080838165401605
176,kollinnb,"Transtorno bipolar é visto como mau educados, grosseiros, ingratos. E episódios depressivos são confundidos com diagnóstico de depressão",https://twitter.com/kollinnb/status/1100922990211010560
177,marialencar12,"Eu tenho diagnóstico de depressão a mais de vinte anos,minha primeira crise foi aos quinze e desde então minha mente vive em uma eterna escuridão. A luz ate tentar chegar mas a escuridão é maior e mais forte.",https://twitter.com/MariAlencar12/status/1100890580471693313
178,volupiia,Eu tenho alunos com diagnóstico de depressão desde os 13 anos.... fazendo tratamento e tomando medicação....  Tá mais do que na hora de nos reavaliarmos como sociedade,https://twitter.com/volupiia/status/1100541190116655109
